block_fips_code,block_population,census_tract,zcta,census_block_group,neighborhood
440070025002004,19,44007002500,02908,440070025002,Smith Hill
440070025002005,196,44007002500,02908,440070025002,Smith Hill
440070025002006,54,44007002500,02908,440070025002,Smith Hill
440070025002007,83,44007002500,02908,440070025002,Smith Hill
440070025002008,0,44007002500,02908,440070025002,Smith Hill
440070025002009,0,44007002500,02908,440070025002,Smith Hill
440070025002010,6,44007002500,02908,440070025002,Smith Hill
440070025002011,0,44007002500,02908,440070025002,Smith Hill
440070025002012,0,44007002500,02908,440070025002,Smith Hill
440070025002013,0,44007002500,02908,440070025002,Smith Hill
440070025002014,0,44007002500,02908,440070025002,Smith Hill
440070025002017,0,44007002500,02908,440070025002,Smith Hill
440070025002018,0,44007002500,02908,440070025002,Smith Hill
440070025002019,0,44007002500,02908,440070025002,Smith Hill
440070025002020,0,44007002500,02903,440070025002,Smith Hill
440070025002021,0,44007002500,02903,440070025002,Smith Hill
440070025002022,0,44007002500,02903,440070025002,Smith Hill
440070025002023,0,44007002500,02903,440070025002,Smith Hill
440070025002024,0,44007002500,02903,440070025002,Smith Hill
440070025002027,0,44007002500,02903,440070025002,Smith Hill
440070025002028,0,44007002500,02903,440070025002,Smith Hill
440070025002029,0,44007002500,02903,440070025002,Smith Hill
440070025002030,0,44007002500,02903,440070025002,Smith Hill
440070025002031,0,44007002500,02903,440070025002,Smith Hill
440070025002032,0,44007002500,02903,440070025002,Smith Hill
440070025002033,0,44007002500,02903,440070025002,Smith Hill
440070025002034,0,44007002500,02903,440070025002,Smith Hill
440070025002035,291,44007002500,02908,440070025002,Smith Hill
440070025002036,0,44007002500,02903,440070025002,Smith Hill
440070025002037,0,44007002500,02903,440070025002,Smith Hill
440070025002038,0,44007002500,02903,440070025002,Smith Hill
440070025002039,0,44007002500,02903,440070025002,Smith Hill
440070025002054,0,44007002500,02903,440070025002,Smith Hill
440070025002055,0,44007002500,02903,440070025002,Smith Hill
440070025002056,365,44007002500,02903,440070025002,Smith Hill
440070025002057,0,44007002500,02903,440070025002,Smith Hill
440070025002058,0,44007002500,02903,440070025002,Smith Hill
440070025002059,0,44007002500,02903,440070025002,Smith Hill
440070025002060,0,44007002500,02903,440070025002,Smith Hill
440070025002061,0,44007002500,02903,440070025002,Smith Hill
440070026001000,0,44007002600,02908,440070026001,Smith Hill
440070026001001,0,44007002600,02908,440070026001,Smith Hill
440070026001002,290,44007002600,02908,440070026001,Smith Hill
440070026001003,139,44007002600,02908,440070026001,Smith Hill
440070026001004,222,44007002600,02908,440070026001,Smith Hill
440070026001005,107,44007002600,02908,440070026001,Smith Hill
440070026001006,55,44007002600,02908,440070026001,Smith Hill
440070026001007,53,44007002600,02908,440070026001,Smith Hill
440070026001008,18,44007002600,02908,440070026001,Smith Hill
440070026001009,17,44007002600,02908,440070026001,Smith Hill
440070026001010,0,44007002600,02908,440070026001,Smith Hill
440070026001011,74,44007002600,02908,440070026001,Smith Hill
440070026001012,246,44007002600,02908,440070026001,Smith Hill
440070026001013,33,44007002600,02908,440070026001,Smith Hill
440070026001014,65,44007002600,02908,440070026001,Smith Hill
440070026001015,47,44007002600,02908,440070026001,Smith Hill
440070026002000,0,44007002600,02908,440070026002,Smith Hill
440070026002001,70,44007002600,02908,440070026002,Smith Hill
440070026002002,0,44007002600,02908,440070026002,Smith Hill
440070026002003,0,44007002600,02908,440070026002,Smith Hill
440070026002004,72,44007002600,02908,440070026002,Smith Hill
440070026002005,0,44007002600,02908,440070026002,Smith Hill
440070026002006,4,44007002600,02908,440070026002,Smith Hill
440070026002007,87,44007002600,02908,440070026002,Smith Hill
440070026002008,115,44007002600,02908,440070026002,Smith Hill
440070026002009,109,44007002600,02908,440070026002,Smith Hill
440070026002010,27,44007002600,02908,440070026002,Smith Hill
440070026002011,6,44007002600,02908,440070026002,Smith Hill
440070026002012,0,44007002600,02908,440070026002,Smith Hill
440070026002013,13,44007002600,02908,440070026002,Smith Hill
440070026002014,0,44007002600,02908,440070026002,Smith Hill
440070026002015,0,44007002600,02908,440070026002,Smith Hill
440070026002016,71,44007002600,02908,440070026002,Smith Hill
440070026002017,61,44007002600,02908,440070026002,Smith Hill
440070026002018,1,44007002600,02908,440070026002,Smith Hill
440070026002019,38,44007002600,02908,440070026002,Smith Hill
440070026003000,100,44007002600,02908,440070026003,Smith Hill
440070026003001,8,44007002600,02908,440070026003,Smith Hill
440070026003002,90,44007002600,02908,440070026003,Smith Hill
440070026003003,46,44007002600,02908,440070026003,Smith Hill
440070026003004,41,44007002600,02908,440070026003,Smith Hill
440070026003005,80,44007002600,02908,440070026003,Smith Hill
440070026003006,51,44007002600,02908,440070026003,Smith Hill
440070026003007,44,44007002600,02908,440070026003,Smith Hill
440070026003008,146,44007002600,02908,440070026003,Smith Hill
440070026003009,52,44007002600,02908,440070026003,Smith Hill
440070026003010,14,44007002600,02908,440070026003,Smith Hill
440070026003011,162,44007002600,02908,440070026003,Smith Hill
440070026003012,116,44007002600,02908,440070026003,Smith Hill
440070026003013,38,44007002600,02908,440070026003,Smith Hill
440070026003014,70,44007002600,02908,440070026003,Smith Hill
440070027002011,0,44007002700,02908,440070027002,Smith Hill
440070031005033,0,44007003100,02904,440070031005,Smith Hill
440070031005034,0,44007003100,02904,440070031005,Smith Hill
440070001022006,31,44007000102,02905,440070001022,South Elmwood
440070001022007,0,44007000102,02905,440070001022,South Elmwood
440070001022008,0,44007000102,02905,440070001022,South Elmwood
440070001022009,0,44007000102,02905,440070001022,South Elmwood
440070001022010,0,44007000102,02905,440070001022,South Elmwood
440070001022011,0,44007000102,02905,440070001022,South Elmwood
440070001022012,0,44007000102,02905,440070001022,South Elmwood
440070001022013,0,44007000102,02905,440070001022,South Elmwood
440070001022014,0,44007000102,02905,440070001022,South Elmwood
440070001022015,19,44007000102,02905,440070001022,South Elmwood
440070001022016,0,44007000102,02905,440070001022,South Elmwood
440070001022017,17,44007000102,02905,440070001022,South Elmwood
440070001022018,0,44007000102,02905,440070001022,South Elmwood
440070001022019,0,44007000102,02905,440070001022,South Elmwood
440070001022020,33,44007000102,02905,440070001022,South Elmwood
440070001022021,0,44007000102,02905,440070001022,South Elmwood
440070001022022,0,44007000102,02905,440070001022,South Elmwood
440070001022023,0,44007000102,02905,440070001022,South Elmwood
440070001022024,0,44007000102,02905,440070001022,South Elmwood
440070001022025,0,44007000102,02905,440070001022,South Elmwood
440070001022026,0,44007000102,02905,440070001022,South Elmwood
440070001022027,0,44007000102,02905,440070001022,South Elmwood
440070001022028,0,44007000102,02905,440070001022,South Elmwood
440070001022029,0,44007000102,02905,440070001022,South Elmwood
440070001022030,0,44007000102,02905,440070001022,South Elmwood
440070001022031,0,44007000102,02905,440070001022,South Elmwood
440070001022032,24,44007000102,02905,440070001022,South Elmwood
440070001022033,6,44007000102,02905,440070001022,South Elmwood
